sample_id,label,source_dataset,label_type,latitude,longitude,acquisition_time,firms_observation_id,cloud_cover,industrial_distance_km,osm_industrial_type,bands,image_path,quality,notes
nf_urba_0213,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.1418,72.6165,2026-09-06T05:20:00Z,,37.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0213.npz,ACCEPTABLE,"Non-fire background sample: Ahmedabad SG Highway Gujarat (urban, Gujarat)"
nf_indu_0214,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,12.8619,80.0511,2026-09-06T05:20:00Z,,39.5,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0214.npz,ACCEPTABLE,"Non-fire background sample: Sriperumbudur Industrial Corridor Tamil Nadu (industrial_surroundings, Tamil Nadu)"
nf_indu_0215,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.0948,72.2727,2026-09-06T05:20:00Z,,42.0,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0215.npz,ACCEPTABLE,"Non-fire background sample: Sanand Automotive Hub Gujarat (industrial_surroundings, Gujarat)"
nf_indu_0216,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,22.5068,75.5808,2026-09-06T05:20:00Z,,44.5,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0216.npz,ACCEPTABLE,"Non-fire background sample: Pithampur Industrial Area Madhya Pradesh (industrial_surroundings, Madhya Pradesh)"
nf_wate_0217,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,19.8247,85.4247,2026-09-06T05:20:00Z,,2.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wate_0217.npz,GOOD,"Non-fire background sample: Chilika Lake Odisha (water_body, Odisha)"
nf_arid_0218,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,26.8077,71.0163,2026-09-06T05:20:00Z,,4.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_arid_0218.npz,GOOD,"Non-fire background sample: Thar Desert Jaisalmer Rajasthan (arid_desert, Rajasthan)"
nf_wate_0219,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,9.718,76.292,2026-09-06T05:20:00Z,,7.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wate_0219.npz,GOOD,"Non-fire background sample: Vembanad Lake Kerala (water_body, Kerala)"
nf_arid_0220,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.7253,70.392,2026-09-06T05:20:00Z,,9.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_arid_0220.npz,GOOD,"Non-fire background sample: Rann of Kutch Salt Marsh Gujarat (arid_salt_marsh, Gujarat)"
nf_fore_0221,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,21.2442,70.9442,2026-09-06T05:20:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0221.npz,GOOD,"Non-fire background sample: Gir Forest Gujarat (forest, Gujarat)"
nf_fore_0222,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,11.01,76.57,2026-09-06T05:20:00Z,,14.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0222.npz,GOOD,"Non-fire background sample: Silent Valley Kerala (forest, Kerala)"
nf_fore_0223,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,22.4545,80.4915,2026-09-06T05:20:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0223.npz,GOOD,"Non-fire background sample: Kanha National Park Madhya Pradesh (forest, Madhya Pradesh)"
nf_mang_0224,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,21.8297,89.0633,2026-09-06T05:20:00Z,,19.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_mang_0224.npz,GOOD,"Non-fire background sample: Sundarbans Delta West Bengal (mangrove_forest, West Bengal)"
nf_wetl_0225,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,26.6975,93.2911,2026-09-06T05:20:00Z,,22.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wetl_0225.npz,GOOD,"Non-fire background sample: Kaziranga National Park Assam (wetland_forest, Assam)"
nf_agri_0226,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,30.781,75.9773,2026-09-06T05:20:00Z,,24.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0226.npz,GOOD,"Non-fire background sample: Ludhiana Agricultural Belt Punjab (agricultural, Punjab)"
nf_agri_0227,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,16.8307,81.5158,2026-09-06T05:20:00Z,,27.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0227.npz,GOOD,"Non-fire background sample: Godavari Delta Farmlands Andhra Pradesh (agricultural, Andhra Pradesh)"
nf_agri_0228,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,29.5657,76.8705,2026-09-06T05:20:00Z,,29.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0228.npz,GOOD,"Non-fire background sample: Karnal Rice-Wheat Belt Haryana (agricultural, Haryana)"
nf_agri_0229,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,10.907,79.2578,2026-09-06T05:20:00Z,,32.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0229.npz,ACCEPTABLE,"Non-fire background sample: Thanjavur Cauvery Delta Tamil Nadu (agricultural, Tamil Nadu)"
nf_agri_0230,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,20.8174,77.8996,2026-09-06T05:20:00Z,,34.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0230.npz,ACCEPTABLE,"Non-fire background sample: Vidarbha Agricultural Basin Maharashtra (agricultural, Maharashtra)"
nf_urba_0231,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,12.9652,77.5402,2026-09-06T05:20:00Z,,37.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0231.npz,ACCEPTABLE,"Non-fire background sample: Bengaluru Electronic City Karnataka (urban, Karnataka)"
nf_urba_0232,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,17.3235,78.2572,2026-09-06T05:20:00Z,,39.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0232.npz,ACCEPTABLE,"Non-fire background sample: Hyderabad HITEC City Telangana (urban, Telangana)"
nf_urba_0233,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,18.7113,73.8589,2026-09-06T05:20:00Z,,42.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0233.npz,ACCEPTABLE,"Non-fire background sample: Pune IT Park Hinjawadi Maharashtra (urban, Maharashtra)"
nf_urba_0234,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,28.508,77.4849,2026-09-06T05:20:00Z,,44.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0234.npz,ACCEPTABLE,"Non-fire background sample: Noida Sector 62 Uttar Pradesh (urban, Uttar Pradesh)"
nf_urba_0235,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.1538,72.3885,2026-09-06T05:20:00Z,,2.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0235.npz,GOOD,"Non-fire background sample: Ahmedabad SG Highway Gujarat (urban, Gujarat)"
nf_indu_0236,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,12.8499,79.8231,2026-09-06T05:20:00Z,,4.5,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0236.npz,GOOD,"Non-fire background sample: Sriperumbudur Industrial Corridor Tamil Nadu (industrial_surroundings, Tamil Nadu)"
nf_indu_0237,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.1068,72.5007,2026-09-06T05:20:00Z,,7.0,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0237.npz,GOOD,"Non-fire background sample: Sanand Automotive Hub Gujarat (industrial_surroundings, Gujarat)"
nf_indu_0238,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,22.4948,75.8088,2026-09-06T05:20:00Z,,9.5,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0238.npz,GOOD,"Non-fire background sample: Pithampur Industrial Area Madhya Pradesh (industrial_surroundings, Madhya Pradesh)"
nf_wate_0239,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,19.8367,85.1967,2026-09-06T05:20:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wate_0239.npz,GOOD,"Non-fire background sample: Chilika Lake Odisha (water_body, Odisha)"
nf_arid_0240,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,26.7957,70.7883,2026-09-06T05:20:00Z,,14.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_arid_0240.npz,GOOD,"Non-fire background sample: Thar Desert Jaisalmer Rajasthan (arid_desert, Rajasthan)"
nf_wate_0241,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,9.73,76.52,2026-09-06T05:20:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wate_0241.npz,GOOD,"Non-fire background sample: Vembanad Lake Kerala (water_body, Kerala)"
nf_arid_0242,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.7133,70.62,2026-09-06T05:20:00Z,,19.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_arid_0242.npz,GOOD,"Non-fire background sample: Rann of Kutch Salt Marsh Gujarat (arid_salt_marsh, Gujarat)"
nf_fore_0243,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,21.2562,70.6922,2026-09-06T05:20:00Z,,22.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0243.npz,GOOD,"Non-fire background sample: Gir Forest Gujarat (forest, Gujarat)"
nf_fore_0244,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,10.998,76.318,2026-09-06T05:20:00Z,,24.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0244.npz,GOOD,"Non-fire background sample: Silent Valley Kerala (forest, Kerala)"
nf_fore_0245,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,22.4665,80.7435,2026-09-06T05:20:00Z,,27.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0245.npz,GOOD,"Non-fire background sample: Kanha National Park Madhya Pradesh (forest, Madhya Pradesh)"
nf_mang_0246,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,21.8177,89.3153,2026-09-06T05:20:00Z,,29.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_mang_0246.npz,GOOD,"Non-fire background sample: Sundarbans Delta West Bengal (mangrove_forest, West Bengal)"
nf_wetl_0247,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,26.7095,93.0391,2026-09-06T05:20:00Z,,32.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wetl_0247.npz,ACCEPTABLE,"Non-fire background sample: Kaziranga National Park Assam (wetland_forest, Assam)"
nf_agri_0248,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,30.769,75.7253,2026-09-06T05:20:00Z,,34.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0248.npz,ACCEPTABLE,"Non-fire background sample: Ludhiana Agricultural Belt Punjab (agricultural, Punjab)"
nf_agri_0249,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,16.8427,81.7678,2026-09-06T05:20:00Z,,37.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0249.npz,ACCEPTABLE,"Non-fire background sample: Godavari Delta Farmlands Andhra Pradesh (agricultural, Andhra Pradesh)"
nf_agri_0250,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,29.5537,77.1225,2026-09-06T05:20:00Z,,39.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0250.npz,ACCEPTABLE,"Non-fire background sample: Karnal Rice-Wheat Belt Haryana (agricultural, Haryana)"
nf_agri_0251,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,10.919,79.0058,2026-09-06T05:20:00Z,,42.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0251.npz,ACCEPTABLE,"Non-fire background sample: Thanjavur Cauvery Delta Tamil Nadu (agricultural, Tamil Nadu)"
nf_agri_0252,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,20.8054,77.6476,2026-09-06T05:20:00Z,,44.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0252.npz,ACCEPTABLE,"Non-fire background sample: Vidarbha Agricultural Basin Maharashtra (agricultural, Maharashtra)"
nf_urba_0253,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,12.9772,77.7922,2026-09-06T05:20:00Z,,2.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0253.npz,GOOD,"Non-fire background sample: Bengaluru Electronic City Karnataka (urban, Karnataka)"
nf_urba_0254,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,17.3115,78.5092,2026-09-06T05:20:00Z,,4.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0254.npz,GOOD,"Non-fire background sample: Hyderabad HITEC City Telangana (urban, Telangana)"
nf_urba_0255,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,18.7233,73.6069,2026-09-06T05:20:00Z,,7.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0255.npz,GOOD,"Non-fire background sample: Pune IT Park Hinjawadi Maharashtra (urban, Maharashtra)"
nf_urba_0256,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,28.496,77.2329,2026-09-06T05:20:00Z,,9.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0256.npz,GOOD,"Non-fire background sample: Noida Sector 62 Uttar Pradesh (urban, Uttar Pradesh)"
nf_urba_0257,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.1658,72.6405,2026-09-06T05:20:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0257.npz,GOOD,"Non-fire background sample: Ahmedabad SG Highway Gujarat (urban, Gujarat)"
nf_indu_0258,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,12.8379,80.0751,2026-09-06T05:20:00Z,,14.5,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0258.npz,GOOD,"Non-fire background sample: Sriperumbudur Industrial Corridor Tamil Nadu (industrial_surroundings, Tamil Nadu)"
nf_indu_0259,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.1188,72.2487,2026-09-06T05:20:00Z,,17.0,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0259.npz,GOOD,"Non-fire background sample: Sanand Automotive Hub Gujarat (industrial_surroundings, Gujarat)"
nf_indu_0260,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,22.4828,75.5568,2026-09-06T05:20:00Z,,19.5,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0260.npz,GOOD,"Non-fire background sample: Pithampur Industrial Area Madhya Pradesh (industrial_surroundings, Madhya Pradesh)"
nf_wate_0261,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,19.8487,85.4487,2026-09-06T05:20:00Z,,22.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wate_0261.npz,GOOD,"Non-fire background sample: Chilika Lake Odisha (water_body, Odisha)"
nf_arid_0262,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,26.7837,71.0403,2026-09-06T05:20:00Z,,24.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_arid_0262.npz,GOOD,"Non-fire background sample: Thar Desert Jaisalmer Rajasthan (arid_desert, Rajasthan)"
nf_wate_0263,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,9.742,76.268,2026-09-06T05:20:00Z,,27.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wate_0263.npz,GOOD,"Non-fire background sample: Vembanad Lake Kerala (water_body, Kerala)"
nf_arid_0264,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.7013,70.368,2026-09-06T05:20:00Z,,29.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_arid_0264.npz,GOOD,"Non-fire background sample: Rann of Kutch Salt Marsh Gujarat (arid_salt_marsh, Gujarat)"
nf_fore_0265,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,21.2682,70.9682,2026-09-06T05:20:00Z,,32.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0265.npz,ACCEPTABLE,"Non-fire background sample: Gir Forest Gujarat (forest, Gujarat)"
nf_fore_0266,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,10.986,76.594,2026-09-06T05:20:00Z,,34.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0266.npz,ACCEPTABLE,"Non-fire background sample: Silent Valley Kerala (forest, Kerala)"
nf_fore_0267,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,22.4785,80.4675,2026-09-06T05:20:00Z,,37.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0267.npz,ACCEPTABLE,"Non-fire background sample: Kanha National Park Madhya Pradesh (forest, Madhya Pradesh)"
nf_mang_0268,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,21.8057,89.0393,2026-09-06T05:20:00Z,,39.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_mang_0268.npz,ACCEPTABLE,"Non-fire background sample: Sundarbans Delta West Bengal (mangrove_forest, West Bengal)"
nf_wetl_0269,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,26.7215,93.3151,2026-09-06T05:20:00Z,,42.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wetl_0269.npz,ACCEPTABLE,"Non-fire background sample: Kaziranga National Park Assam (wetland_forest, Assam)"
nf_agri_0270,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,30.757,76.0013,2026-09-06T05:20:00Z,,44.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0270.npz,ACCEPTABLE,"Non-fire background sample: Ludhiana Agricultural Belt Punjab (agricultural, Punjab)"
nf_agri_0271,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,16.8547,81.4918,2026-09-06T05:20:00Z,,2.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0271.npz,GOOD,"Non-fire background sample: Godavari Delta Farmlands Andhra Pradesh (agricultural, Andhra Pradesh)"
nf_agri_0272,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,29.5417,76.8465,2026-09-06T05:20:00Z,,4.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0272.npz,GOOD,"Non-fire background sample: Karnal Rice-Wheat Belt Haryana (agricultural, Haryana)"
nf_agri_0273,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,10.931,79.2818,2026-09-06T05:20:00Z,,7.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0273.npz,GOOD,"Non-fire background sample: Thanjavur Cauvery Delta Tamil Nadu (agricultural, Tamil Nadu)"
nf_agri_0274,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,20.7934,77.9236,2026-09-06T05:20:00Z,,9.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0274.npz,GOOD,"Non-fire background sample: Vidarbha Agricultural Basin Maharashtra (agricultural, Maharashtra)"
nf_urba_0275,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,12.9892,77.5162,2026-09-06T05:20:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0275.npz,GOOD,"Non-fire background sample: Bengaluru Electronic City Karnataka (urban, Karnataka)"
nf_urba_0276,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,17.2995,78.2332,2026-09-06T05:20:00Z,,14.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0276.npz,GOOD,"Non-fire background sample: Hyderabad HITEC City Telangana (urban, Telangana)"
nf_urba_0277,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,18.7353,73.8829,2026-09-06T05:20:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0277.npz,GOOD,"Non-fire background sample: Pune IT Park Hinjawadi Maharashtra (urban, Maharashtra)"
nf_urba_0278,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,28.484,77.5089,2026-09-06T05:20:00Z,,19.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0278.npz,GOOD,"Non-fire background sample: Noida Sector 62 Uttar Pradesh (urban, Uttar Pradesh)"
nf_urba_0279,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.1778,72.3645,2026-09-06T05:20:00Z,,22.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0279.npz,GOOD,"Non-fire background sample: Ahmedabad SG Highway Gujarat (urban, Gujarat)"
nf_indu_0280,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,12.8259,79.7991,2026-09-06T05:20:00Z,,24.5,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0280.npz,GOOD,"Non-fire background sample: Sriperumbudur Industrial Corridor Tamil Nadu (industrial_surroundings, Tamil Nadu)"
nf_indu_0281,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.1308,72.5247,2026-09-06T05:20:00Z,,27.0,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0281.npz,GOOD,"Non-fire background sample: Sanand Automotive Hub Gujarat (industrial_surroundings, Gujarat)"
nf_indu_0282,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,22.4708,75.8328,2026-09-06T05:20:00Z,,29.5,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0282.npz,GOOD,"Non-fire background sample: Pithampur Industrial Area Madhya Pradesh (industrial_surroundings, Madhya Pradesh)"
nf_wate_0283,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,19.8607,85.1727,2026-09-06T05:20:00Z,,32.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wate_0283.npz,ACCEPTABLE,"Non-fire background sample: Chilika Lake Odisha (water_body, Odisha)"
nf_arid_0284,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,26.7717,70.7643,2026-09-06T05:20:00Z,,34.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_arid_0284.npz,ACCEPTABLE,"Non-fire background sample: Thar Desert Jaisalmer Rajasthan (arid_desert, Rajasthan)"
nf_wate_0285,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,9.754,76.544,2026-09-06T05:20:00Z,,37.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wate_0285.npz,ACCEPTABLE,"Non-fire background sample: Vembanad Lake Kerala (water_body, Kerala)"
nf_arid_0286,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.6893,70.644,2026-09-06T05:20:00Z,,39.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_arid_0286.npz,ACCEPTABLE,"Non-fire background sample: Rann of Kutch Salt Marsh Gujarat (arid_salt_marsh, Gujarat)"
nf_fore_0287,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,21.2802,70.6682,2026-09-06T05:20:00Z,,42.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0287.npz,ACCEPTABLE,"Non-fire background sample: Gir Forest Gujarat (forest, Gujarat)"
nf_fore_0288,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,10.974,76.294,2026-09-06T05:20:00Z,,44.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0288.npz,ACCEPTABLE,"Non-fire background sample: Silent Valley Kerala (forest, Kerala)"
nf_fore_0289,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,22.4905,80.7675,2026-09-06T05:20:00Z,,2.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0289.npz,GOOD,"Non-fire background sample: Kanha National Park Madhya Pradesh (forest, Madhya Pradesh)"
nf_mang_0290,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,21.7937,89.3393,2026-09-06T05:20:00Z,,4.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_mang_0290.npz,GOOD,"Non-fire background sample: Sundarbans Delta West Bengal (mangrove_forest, West Bengal)"
nf_wetl_0291,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,26.7335,93.0151,2026-09-06T05:20:00Z,,7.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wetl_0291.npz,GOOD,"Non-fire background sample: Kaziranga National Park Assam (wetland_forest, Assam)"
nf_agri_0292,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,30.745,75.7013,2026-09-06T05:20:00Z,,9.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0292.npz,GOOD,"Non-fire background sample: Ludhiana Agricultural Belt Punjab (agricultural, Punjab)"
nf_agri_0293,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,16.8667,81.7918,2026-09-06T05:20:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0293.npz,GOOD,"Non-fire background sample: Godavari Delta Farmlands Andhra Pradesh (agricultural, Andhra Pradesh)"
nf_agri_0294,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,29.5297,77.1465,2026-09-06T05:20:00Z,,14.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0294.npz,GOOD,"Non-fire background sample: Karnal Rice-Wheat Belt Haryana (agricultural, Haryana)"
